(s),(mm),(kgf)
202.7,6.75594,0.05333
202.8,6.75929,0.05359
202.9,6.76276,0.05394
203,6.766,0.05392
203.1,6.76937,0.0535
203.2,6.77277,0.05386
203.3,6.77593,0.0536
203.4,6.7793,0.05332
203.5,6.78275,0.0534
203.6,6.78591,0.05325
203.7,6.78913,0.05291
203.8,6.79269,0.05275
203.9,6.79586,0.05216
204,6.79922,0.05222
204.1,6.80273,0.05199
204.2,6.80606,0.0522
204.3,6.80918,0.05258
204.4,6.81274,0.05176
204.5,6.81611,0.05222
204.6,6.81937,0.05242
204.7,6.82267,0.052
204.8,6.82607,0.05162
204.9,6.82926,0.05211
205,6.83248,0.0514
205.1,6.83595,0.0515
205.2,6.83943,0.05229
205.3,6.84257,0.05173
205.4,6.84593,0.05148
205.5,6.84936,0.0517
205.6,6.85259,0.05141
205.7,6.85598,0.05138
205.8,6.85959,0.05114
205.9,6.86273,0.05115
206,6.86589,0.05125
206.1,6.86938,0.05105
206.2,6.87258,0.05126
206.3,6.87587,0.05071
206.4,6.87931,0.05061
206.5,6.88271,0.05064
206.6,6.88578,0.04993
206.7,6.8893,0.0495
206.8,6.8926,0.04931
206.9,6.896,0.04974
207,6.89934,0.04936
207.1,6.90283,0.04938
207.2,6.90604,0.04899
207.3,6.90923,0.0493
207.4,6.91266,0.04912
207.5,6.91613,0.04891
207.6,6.91926,0.04891
207.7,6.9225,0.0485
207.8,6.92601,0.04851
207.9,6.9292,0.04846
208,6.93252,0.04848
208.1,6.9361,0.04813
208.2,6.93937,0.04822
208.3,6.94251,0.04832
208.4,6.94616,0.04765
208.5,6.9494,0.04824
208.6,6.95267,0.04812
208.7,6.95604,0.04806
208.8,6.95943,0.04765
208.9,6.96252,0.0475
209,6.96593,0.04691
209.1,6.96925,0.04732
209.2,6.97265,0.04723
209.3,6.97589,0.04733
209.4,6.97935,0.04748
209.5,6.98261,0.04745
209.6,6.98585,0.04749
209.7,6.98933,0.04739
209.8,6.99291,0.04773
209.9,6.99603,0.04795
210,6.99925,0.04743
210.1,7.0028,0.04761
210.2,7.00591,0.048
210.3,7.0092,0.04813
210.4,7.01267,0.04776
210.5,7.01601,0.04845
210.6,7.01909,0.04826
210.7,7.02274,0.04785
210.8,7.02595,0.04764
210.9,7.02926,0.04754
211,7.03268,0.047
211.1,7.03618,0.04751
211.2,7.0393,0.04742
211.3,7.04272,0.04699
211.4,7.04604,0.04702
211.5,7.04934,0.04736
211.6,7.05261,0.04718
211.7,7.05596,0.0469
211.8,7.05929,0.04711
211.9,7.06252,0.04691
212,7.06595,0.04648
212.1,7.06941,0.04653
212.2,7.07256,0.04606
212.3,7.07587,0.0461
212.4,7.07949,0.04585
212.5,7.08265,0.04564
212.6,7.08595,0.04544
212.7,7.08948,0.04529
212.8,7.09274,0.04515
212.9,7.09578,0.04552
213,7.09934,0.04489
213.1,7.1026,0.04503
213.2,7.10587,0.04498
213.3,7.10931,0.04522
213.4,7.1127,0.04482
213.5,7.11584,0.04488
213.6,7.11929,0.04482
213.7,7.1227,0.04437
213.8,7.12614,0.04482
213.9,7.12937,0.04409
214,7.13266,0.04428
214.1,7.13607,0.0441
214.2,7.13926,0.04393
214.3,7.14263,0.04365
214.4,7.14606,0.04318
214.5,7.14927,0.04345
214.6,7.1525,0.04313
214.7,7.1561,0.04316
214.8,7.15921,0.04273
214.9,7.16253,0.04308
215,7.16616,0.04333
215.1,7.16944,0.04339
215.2,7.1726,0.04347
215.3,7.17609,0.04318
215.4,7.17937,0.04284
215.5,7.1826,0.04281
215.6,7.18594,0.04296
215.7,7.18937,0.04297
215.8,7.19249,0.04341
215.9,7.19588,0.04289
216,7.19927,0.04388
216.1,7.20274,0.04404
216.2,7.20589,0.04408
216.3,7.20934,0.04384
216.4,7.21271,0.04388
216.5,7.21598,0.04424
216.6,7.21934,0.04417
216.7,7.22286,0.04402
216.8,7.22602,0.04414
216.9,7.22919,0.04421
217,7.2327,0.04389
217.1,7.23585,0.04385
217.2,7.23922,0.0438
217.3,7.24275,0.04293
217.4,7.24606,0.04361
217.5,7.24909,0.04299
217.6,7.2527,0.04287
217.7,7.25602,0.0431
217.8,7.25944,0.04348
217.9,7.26269,0.0426
218,7.26614,0.04315
218.1,7.26929,0.04255
218.2,7.2725,0.04266
218.3,7.27597,0.04188
218.4,7.27937,0.04146
218.5,7.28252,0.0417
218.6,7.28591,0.04186
218.7,7.28935,0.04149
218.8,7.29249,0.04179
218.9,7.29587,0.04091
219,7.29949,0.04106
219.1,7.30273,0.04097
219.2,7.30595,0.04046
219.3,7.30946,0.04066
219.4,7.31265,0.04084
219.5,7.31598,0.04089
219.6,7.31936,0.04053
219.7,7.3227,0.04081
219.8,7.32574,0.04121
219.9,7.3293,0.04017
220,7.3326,0.04045
220.1,7.33604,0.04058
220.2,7.33927,0.04006
220.3,7.34276,0.04049
220.4,7.34601,0.03993
220.5,7.34933,0.03929
220.6,7.35268,0.03928
220.7,7.35619,0.03959
220.8,7.35933,0.039
220.9,7.36256,0.03904
221,7.36609,0.03869
221.1,7.36915,0.03831
221.2,7.3725,0.03812
221.3,7.37605,0.03788
221.4,7.37935,0.03806
221.5,7.38243,0.03764
221.6,7.38604,0.03789
221.7,7.38931,0.03827
221.8,7.39267,0.03845
221.9,7.39611,0.03808
222,7.39951,0.03796
222.1,7.40257,0.03825
222.2,7.40599,0.03814
222.3,7.4093,0.03783
222.4,7.41259,0.03812
222.5,7.41586,0.03815
222.6,7.41933,0.03824
222.7,7.42259,0.0382
222.8,7.42591,0.03851
222.9,7.42924,0.03877
223,7.4328,0.03901
223.1,7.43599,0.03898
223.2,7.43933,0.03878
223.3,7.44287,0.03913
223.4,7.446,0.03909
223.5,7.44926,0.0389
223.6,7.45275,0.03868
223.7,7.456,0.03842
223.8,7.45909,0.03796
223.9,7.4627,0.03777
224,7.46592,0.03783
224.1,7.46924,0.03781
224.2,7.47263,0.0372
224.3,7.4761,0.03716
224.4,7.47921,0.03685
224.5,7.4827,0.03657
224.6,7.48609,0.03604
224.7,7.48941,0.03529
224.8,7.49264,0.03583
224.9,7.49597,0.0355
225,7.4993,0.03599
225.1,7.50253,0.03562
225.2,7.50591,0.03503
225.3,7.50941,0.03538
225.4,7.5126,0.03546
225.5,7.51583,0.03499
225.6,7.51938,0.03506
225.7,7.52258,0.03588
225.8,7.52595,0.03584
225.9,7.5296,0.03589
226,7.53276,0.03576
226.1,7.53587,0.03528
226.2,7.53941,0.03547
226.3,7.54266,0.03594
226.4,7.54588,0.03541
226.5,7.54931,0.03502
226.6,7.55269,0.03461
226.7,7.55584,0.0347
226.8,7.5593,0.03499
226.9,7.56262,0.03479
227,7.56604,0.03516
227.1,7.56932,0.03482
227.2,7.57273,0.03448
227.3,7.57607,0.03478
227.4,7.57928,0.03486
227.5,7.58266,0.03446
227.6,7.58608,0.03453
227.7,7.58925,0.03469
227.8,7.59251,0.03412
227.9,7.59601,0.03412
228,7.59916,0.03355
228.1,7.60254,0.03392
228.2,7.60608,0.03343
228.3,7.60934,0.03346
228.4,7.61251,0.03357
228.5,7.61609,0.03344
228.6,7.61945,0.03363
228.7,7.62269,0.03339
228.8,7.62603,0.03302
228.9,7.62941,0.03333
229,7.63256,0.03356
229.1,7.63583,0.03327
229.2,7.63926,0.0335
229.3,7.64275,0.03335
229.4,7.64592,0.03349
229.5,7.6493,0.0329
229.6,7.65266,0.03295
229.7,7.65593,0.03271
229.8,7.65933,0.03333
229.9,7.66296,0.03326
230,7.66603,0.03311
230.1,7.66925,0.03321
230.2,7.67272,0.03307
230.3,7.6759,0.03297
230.4,7.67921,0.03243
230.5,7.68267,0.03196
230.6,7.68602,0.03213
230.7,7.6891,0.0316
230.8,7.69266,0.03189
230.9,7.69594,0.03213
231,7.69929,0.0322
231.1,7.70269,0.03223
231.2,7.7062,0.03244
231.3,7.70934,0.0322
231.4,7.71258,0.03198
231.5,7.71599,0.0319
231.6,7.71944,0.03167
231.7,7.72259,0.03131
231.8,7.72589,0.03101
231.9,7.72933,0.031
232,7.73256,0.03103
232.1,7.73587,0.03117
232.2,7.73943,0.03101
232.3,7.74267,0.03087
232.4,7.74585,0.0309
232.5,7.74951,0.03083
232.6,7.75271,0.03111
232.7,7.756,0.03104
232.8,7.75942,0.03084
232.9,7.76277,0.03082
233,7.76584,0.03078
233.1,7.76931,0.03091
233.2,7.77258,0.03128
233.3,7.77593,0.03097
233.4,7.77923,0.03043
233.5,7.78273,0.03034
233.6,7.7859,0.03033
233.7,7.78919,0.03007
233.8,7.79268,0.03004
233.9,7.79621,0.02992
234,7.79936,0.0296
234.1,7.80263,0.02974
234.2,7.8061,0.02974
234.3,7.80922,0.0295
234.4,7.81256,0.0296
234.5,7.81603,0.02946
234.6,7.81931,0.02959
234.7,7.82244,0.02941
234.8,7.82608,0.02896
234.9,7.82927,0.02941
235,7.83257,0.02924
235.1,7.83604,0.02907
235.2,7.83951,0.02899
235.3,7.84262,0.02893
235.4,7.84608,0.02855
235.5,7.84936,0.02866
235.6,7.85267,0.02852
235.7,7.85595,0.02796
235.8,7.85931,0.0276
235.9,7.86256,0.028
236,7.86586,0.02775
236.1,7.86928,0.02699
236.2,7.87276,0.02741
236.3,7.87588,0.02754
236.4,7.87924,0.02733
236.5,7.88281,0.02749
236.6,7.88598,0.02739
236.7,7.88931,0.02765
236.8,7.89282,0.02749
236.9,7.89604,0.02739
237,7.89912,0.02744
237.1,7.9027,0.0273
237.2,7.9059,0.02737
237.3,7.90917,0.02703
237.4,7.91269,0.02706
237.5,7.91603,0.02692
237.6,7.91916,0.02728
237.7,7.92264,0.02692
237.8,7.92603,0.0271
237.9,7.92942,0.02717
238,7.93272,0.02668
238.1,7.93603,0.02652
238.2,7.93935,0.02676
238.3,7.94259,0.0268
238.4,7.94599,0.02672
238.5,7.94939,0.02658
238.6,7.95258,0.02669
238.7,7.95586,0.02613
238.8,7.95941,0.02613
238.9,7.96255,0.02554
239,7.96587,0.02577
239.1,7.96951,0.02529
239.2,7.97274,0.0256
239.3,7.97593,0.02599
239.4,7.97944,0.02568
239.5,7.98268,0.0266
239.6,7.98592,0.02629
239.7,7.98931,0.0268
239.8,7.99271,0.02661
239.9,7.9958,0.02729
240,7.99925,0.02724
240.1,8.00261,0.02746
240.2,8.00604,0.02731
240.3,8.00924,0.02761
240.4,8.0127,0.02702
240.5,8.01601,0.02698
240.6,8.01929,0.02714
240.7,8.02269,0.02681
240.8,8.02618,0.02615
240.9,8.02931,0.02643
241,8.03254,0.02623
241.1,8.03605,0.02608
241.2,8.03915,0.02611
241.3,8.04254,0.02619
241.4,8.04612,0.02637
241.5,8.04938,0.02681
241.6,8.05243,0.02643
241.7,8.05603,0.02651
241.8,8.05933,0.02649
241.9,8.06274,0.02705
242,8.06607,0.02693
242.1,8.0695,0.02671
242.2,8.07259,0.02678
242.3,8.07586,0.02687
242.4,8.07932,0.02673
242.5,8.08268,0.02636
242.6,8.08585,0.02663
242.7,8.08929,0.02625
242.8,8.09264,0.02646
242.9,8.09584,0.02568
243,8.09923,0.02616
243.1,8.10282,0.02581
243.2,8.10604,0.02633
243.3,8.10932,0.02616
243.4,8.11281,0.02592
243.5,8.11594,0.02603
243.6,8.11927,0.02629
243.7,8.12272,0.0261
243.8,8.12602,0.02547
243.9,8.12907,0.02571
244,8.13269,0.0255
244.1,8.13593,0.02578
244.2,8.13931,0.02574
244.3,8.1426,0.02551
244.4,8.14611,0.02583
244.5,8.14932,0.02598
244.6,8.15269,0.02585
244.7,8.15605,0.02548
244.8,8.1595,0.02537
244.9,8.16264,0.02577
245,8.16594,0.02575
245.1,8.1694,0.02626
245.2,8.17249,0.02572
245.3,8.17585,0.02573
245.4,8.1794,0.02564
245.5,8.18265,0.02533
245.6,8.18579,0.0252
245.7,8.18939,0.02466
245.8,8.19261,0.02521
245.9,8.19596,0.02518
246,8.19946,0.0254
246.1,8.20283,0.02602
246.2,8.20589,0.02592
246.3,8.20937,0.02531
246.4,8.21263,0.0252
246.5,8.21588,0.02507
246.6,8.21922,0.02459
246.7,8.22272,0.02434
246.8,8.22587,0.02403
246.9,8.22926,0.0229
247,8.2326,0.02299
247.1,8.2361,0.02258
247.2,8.2393,0.02177
247.3,8.2427,0.02222
247.4,8.24619,0.02225
247.5,8.24933,0.02211
247.6,8.25259,0.02212
247.7,8.25611,0.02257
247.8,8.2593,0.02279
247.9,8.26243,0.02277
248,8.26605,0.02369
248.1,8.26922,0.0235
248.2,8.27254,0.02372
248.3,8.27598,0.02339
248.4,8.2794,0.02385
248.5,8.28253,0.02428
248.6,8.28607,0.02462
248.7,8.28945,0.02404
248.8,8.29273,0.0242
248.9,8.29598,0.02362
249,8.29934,0.02374
249.1,8.3026,0.0241
249.2,8.30588,0.0243
249.3,8.30927,0.02509
249.4,8.3127,0.02529
249.5,8.31591,0.0254
249.6,8.31922,0.02487
249.7,8.32271,0.02456
249.8,8.32592,0.02476
249.9,8.3293,0.02471
250,8.33293,0.02419
250.1,8.33608,0.02449
250.2,8.33919,0.02413
250.3,8.34274,0.0232
250.4,8.34598,0.02315
250.5,8.34922,0.02312
250.6,8.35267,0.02301
250.7,8.35602,0.02281
250.8,8.35913,0.02358
250.9,8.36266,0.02363
251,8.36595,0.02348
251.1,8.36933,0.02387
251.2,8.37267,0.0235
251.3,8.3761,0.02349
251.4,8.37938,0.02336
251.5,8.38262,0.02338
251.6,8.386,0.02299
251.7,8.3894,0.02263
251.8,8.39256,0.02326
251.9,8.39588,0.0229
252,8.39935,0.02258
252.1,8.40249,0.02298
252.2,8.40588,0.02257
252.3,8.40946,0.0224
252.4,8.41267,0.02236
252.5,8.41584,0.02211
252.6,8.41943,0.02193
252.7,8.42277,0.02188
252.8,8.42601,0.02199
252.9,8.42939,0.02171
253,8.43274,0.02219
253.1,8.43587,0.02272
253.2,8.43921,0.0225
253.3,8.44263,0.02206
253.4,8.44604,0.02191
253.5,8.44926,0.02247
253.6,8.45268,0.02264
253.7,8.45595,0.02279
253.8,8.45923,0.022
253.9,8.46266,0.02251
254,8.46627,0.02244
254.1,8.46935,0.02241
254.2,8.47261,0.02264
254.3,8.47605,0.02246
254.4,8.47919,0.02248
254.5,8.48254,0.02189
254.6,8.48604,0.02184
254.7,8.48933,0.02206
254.8,8.49243,0.02148
254.9,8.49605,0.02198
255,8.49926,0.02183
255.1,8.50259,0.02265
255.2,8.50602,0.02182
255.3,8.50953,0.02305
255.4,8.51266,0.02314
255.5,8.51595,0.02326
255.6,8.51933,0.02313
255.7,8.52273,0.02384
255.8,8.52593,0.02362
255.9,8.52926,0.02437
256,8.53261,0.02468
256.1,8.53588,0.02377
256.2,8.53922,0.02387
256.3,8.5428,0.0237
256.4,8.54597,0.0238
256.5,8.5492,0.02405
256.6,8.55285,0.02482
256.7,8.55604,0.02521
256.8,8.55934,0.0256
256.9,8.56281,0.02478
257,8.5661,0.02523
257.1,8.56915,0.02467
257.2,8.57268,0.02355
257.3,8.57589,0.02401
257.4,8.57924,0.02398
257.5,8.58258,0.02345
257.6,8.58609,0.02361
257.7,8.58919,0.02417
257.8,8.59253,0.02435
257.9,8.59603,0.02479
258,8.59952,0.02433
258.1,8.60268,0.024
258.2,8.606,0.02353
258.3,8.60943,0.02303
258.4,8.61253,0.02239
258.5,8.6159,0.02288
258.6,8.61936,0.02309
258.7,8.62263,0.02292
258.8,8.62579,0.02293
258.9,8.62942,0.02276
259,8.63259,0.02235
259.1,8.63588,0.02237
259.2,8.63941,0.02153
259.3,8.64282,0.02144
259.4,8.64593,0.02105
259.5,8.64945,0.0216
259.6,8.65271,0.02245
259.7,8.65597,0.02227
259.8,8.65933,0.02218
259.9,8.66269,0.02156
260,8.66588,0.02152
260.1,8.66922,0.02098
260.2,8.67262,0.02142
260.3,8.67604,0.0223
260.4,8.67921,0.02203
260.5,8.68261,0.02269
260.6,8.68612,0.02279
260.7,8.68932,0.02272
260.8,8.69265,0.02293
260.9,8.69616,0.02223
261,8.69934,0.0222
261.1,8.70246,0.02291
261.2,8.70604,0.02217
261.3,8.70924,0.02231
261.4,8.7125,0.02192
261.5,8.71603,0.02166
261.6,8.71937,0.02195
261.7,8.72246,0.02175
261.8,8.72599,0.02062
261.9,8.72937,0.02029
262,8.73274,0.02034
262.1,8.73608,0.02001
262.2,8.7394,0.01983
262.3,8.74265,0.01977
262.4,8.74594,0.02016
262.5,8.74933,0.01951
262.6,8.75267,0.0194
262.7,8.7559,0.01949
262.8,8.75923,0.01911
262.9,8.76272,0.01856
263,8.76585,0.01913
263.1,8.7692,0.01897
263.2,8.77284,0.01913
263.3,8.77607,0.01928
263.4,8.77927,0.01938
263.5,8.78279,0.01949
263.6,8.78599,0.02017
263.7,8.78926,0.02014
263.8,8.79268,0.0196
263.9,8.79602,0.02009
264,8.79912,0.02018
264.1,8.80261,0.02042
264.2,8.80595,0.02028
264.3,8.80931,0.02098
264.4,8.81258,0.02091
264.5,8.81607,0.02131
264.6,8.81932,0.02128
264.7,8.82263,0.0218
264.8,8.82605,0.02194
264.9,8.8295,0.02221
265,8.83266,0.02247
265.1,8.83592,0.02208
265.2,8.83936,0.02214
265.3,8.84247,0.02238
265.4,8.84587,0.02234
265.5,8.84947,0.02231
265.6,8.85268,0.02237
265.7,8.85578,0.02222
265.8,8.85942,0.02176
265.9,8.86267,0.02197
266,8.86602,0.02189
266.1,8.86941,0.02209
266.2,8.87282,0.02199
266.3,8.87591,0.02236
266.4,8.87923,0.0221
266.5,8.88264,0.02238
266.6,8.88598,0.02278
266.7,8.88921,0.02252
266.8,8.89266,0.0228
266.9,8.89593,0.02275
267,8.89916,0.02246
267.1,8.90258,0.0228
267.2,8.90616,0.02295
267.3,8.90934,0.02312
267.4,8.91266,0.023
267.5,8.91614,0.02287
267.6,8.91926,0.02351
267.7,8.92263,0.02328
267.8,8.92607,0.02307
267.9,8.92932,0.02284
268,8.9324,0.0223
268.1,8.93605,0.02221
268.2,8.93926,0.02275
268.3,8.94261,0.0219
268.4,8.94596,0.02154
268.5,8.94948,0.0216
268.6,8.95261,0.02117
268.7,8.95603,0.02118
268.8,8.9594,0.02071
268.9,8.96284,0.01996
269,8.966,0.02033
269.1,8.96931,0.01989
269.2,8.97268,0.02034
269.3,8.97582,0.02014
269.4,8.9792,0.02027
269.5,8.98274,0.02069
269.6,8.98594,0.02068
269.7,8.98915,0.0207
269.8,8.99275,0.02063
269.9,8.99592,0.02017
270,8.99931,0.02032
270.1,9.0028,0.02014
270.2,9.00615,0.02002
270.3,9.00921,0.02074
270.4,9.01274,0.02002
270.5,9.01594,0.01989
270.6,9.0192,0.02023
270.7,9.02257,0.01992
270.8,9.02606,0.01913
270.9,9.02915,0.01946
271,9.03261,0.01973
271.1,9.03594,0.01984
271.2,9.03941,0.01955
271.3,9.04261,0.0203
271.4,9.04605,0.01993
271.5,9.0495,0.01982
271.6,9.05266,0.01971
271.7,9.05596,0.01959
271.8,9.05944,0.01831
271.9,9.06262,0.01812
272,9.0658,0.01789
272.1,9.06939,0.0176
272.2,9.07255,0.01732
272.3,9.07588,0.01759
272.4,9.07936,0.01807
272.5,9.08273,0.01808
272.6,9.08581,0.01824
272.7,9.08943,0.01785
272.8,9.09276,0.01799
272.9,9.096,0.01799
273,9.09934,0.01763
273.1,9.10271,0.01786
273.2,9.10589,0.018
273.3,9.10923,0.01766
273.4,9.11262,0.01773
273.5,9.11601,0.01714
273.6,9.11924,0.01741
273.7,9.12256,0.0168
273.8,9.12601,0.01657
273.9,9.12925,0.01686
274,9.13264,0.01606
274.1,9.13626,0.01647
274.2,9.1394,0.01619
274.3,9.14255,0.01606
274.4,9.14612,0.01573
274.5,9.14929,0.01582
274.6,9.15255,0.01563
274.7,9.15603,0.0161
274.8,9.15934,0.01651
274.9,9.16245,0.01666
275,9.16602,0.01684
275.1,9.16928,0.01713
275.2,9.17263,0.01709
275.3,9.17602,0.01707
275.4,9.17946,0.0171
275.5,9.18267,0.01749
275.6,9.18597,0.01749
275.7,9.18937,0.01709
275.8,9.19273,0.01746
275.9,9.19588,0.01685
276,9.19925,0.01726
276.1,9.20266,0.01719
276.2,9.20583,0.01701
276.3,9.20923,0.01671
276.4,9.21279,0.01656
276.5,9.21595,0.01646
276.6,9.21918,0.01603
276.7,9.22279,0.01635
276.8,9.22607,0.01634
276.9,9.22931,0.01613
277,9.23276,0.01579
277.1,9.23611,0.01672
277.2,9.23919,0.01615
277.3,9.24256,0.0158
277.4,9.24594,0.01555
277.5,9.24931,0.01577
277.6,9.2526,0.01566
277.7,9.25604,0.01515
277.8,9.25924,0.01572
277.9,9.26259,0.01513
278,9.26601,0.01535
278.1,9.26961,0.01553
278.2,9.27266,0.0162
278.3,9.27599,0.01634
278.4,9.2794,0.01681
278.5,9.2825,0.01749
278.6,9.28587,0.0176
278.7,9.28939,0.01685
278.8,9.29263,0.01674
278.9,9.29577,0.01582
279,9.2994,0.01528
279.1,9.30257,0.0155
279.2,9.3059,0.0154
279.3,9.30939,0.01556
279.4,9.31285,0.01558
279.5,9.31594,0.01612
279.6,9.31932,0.01597
279.7,9.3227,0.01613
279.8,9.32605,0.01659
279.9,9.32925,0.0163
280,9.33262,0.01588
280.1,9.33591,0.01544
280.2,9.33924,0.01548
280.3,9.34256,0.01524
280.4,9.34611,0.01451
280.5,9.34929,0.01465
280.6,9.35256,0.01443
280.7,9.35617,0.01478
280.8,9.35931,0.01524
280.9,9.36264,0.01513
281,9.36615,0.0152
281.1,9.36943,0.01533
281.2,9.37247,0.01496
281.3,9.37603,0.01482
281.4,9.37924,0.01509
281.5,9.38254,0.01515
281.6,9.38594,0.01525
281.7,9.38944,0.01548
281.8,9.3925,0.01575
281.9,9.3959,0.01541
282,9.39938,0.01509
282.1,9.4028,0.01585
282.2,9.40599,0.01634
282.3,9.40938,0.01568
282.4,9.41275,0.01595
282.5,9.41589,0.01604
282.6,9.41923,0.01645
282.7,9.4227,0.01701
282.8,9.42593,0.01727
282.9,9.42917,0.0171
283,9.43275,0.01702
283.1,9.43591,0.01703
283.2,9.43921,0.01682
283.3,9.44277,0.01636
283.4,9.44612,0.01634
283.5,9.44924,0.01588
283.6,9.45283,0.01504
283.7,9.45606,0.01569
283.8,9.45928,0.01549
283.9,9.46266,0.01527
284,9.46603,0.01592
284.1,9.46916,0.01634
284.2,9.47256,0.01597
284.3,9.47596,0.01642
284.4,9.47937,0.01685
284.5,9.48255,0.01715
284.6,9.48599,0.01722
284.7,9.48941,0.017
284.8,9.49263,0.01689
284.9,9.496,0.01661
285,9.49952,0.01641
285.1,9.50266,0.0159
285.2,9.50581,0.01573
285.3,9.50937,0.01574
285.4,9.51255,0.01565
285.5,9.51584,0.0153
285.6,9.5194,0.01495
285.7,9.52269,0.01493
285.8,9.52577,0.01495
285.9,9.52936,0.01505
286,9.53266,0.01545
286.1,9.53601,0.01554
286.2,9.53944,0.01608
286.3,9.54276,0.01678
286.4,9.54596,0.01758
286.5,9.54929,0.01767
286.6,9.55269,0.01768
286.7,9.55599,0.01823
286.8,9.55925,0.01752
286.9,9.56259,0.01719
287,9.56602,0.01692
287.1,9.5692,0.01651
287.2,9.57255,0.01673
287.3,9.57618,0.01646
287.4,9.57938,0.01637
287.5,9.58261,0.01637
287.6,9.58613,0.01608
287.7,9.58932,0.01629
287.8,9.59259,0.01629
287.9,9.59604,0.01592
288,9.59934,0.0151
288.1,9.60244,0.01481
288.2,9.60597,0.01546
288.3,9.60928,0.01528
288.4,9.61264,0.01546
288.5,9.61594,0.01567
288.6,9.61942,0.0164
288.7,9.62258,0.01723
288.8,9.62597,0.01686
288.9,9.62941,0.01666
289,9.63283,0.01794
289.1,9.63597,0.01845
289.2,9.63929,0.01872
289.3,9.64271,0.01911
289.4,9.64581,0.01881
289.5,9.64919,0.01752
289.6,9.6528,0.01691
289.7,9.65598,0.01732
289.8,9.65914,0.01733
289.9,9.66275,0.01667
290,9.66597,0.01581
290.1,9.66934,0.01435
290.2,9.67282,0.01335
290.3,9.67616,0.01344
290.4,9.6792,0.01272
290.5,9.6826,0.01299
290.6,9.686,0.01332
290.7,9.68929,0.01344
290.8,9.69255,0.01353
290.9,9.696,0.01437
291,9.69923,0.01526
291.1,9.70253,0.01546
291.2,9.70592,0.01448
291.3,9.70943,0.01482
291.4,9.71262,0.0144
291.5,9.71604,0.01463
291.6,9.71948,0.01489
291.7,9.72259,0.01526
291.8,9.72596,0.01561
291.9,9.72944,0.01532
292,9.73266,0.01627
292.1,9.73575,0.01672
292.2,9.73937,0.01695
292.3,9.74259,0.01716
292.4,9.74592,0.01772
292.5,9.74932,0.0166
292.6,9.75279,0.01606
292.7,9.75586,0.01651
292.8,9.75939,0.01679
292.9,9.76274,0.01763
293,9.76613,0.018
293.1,9.7693,0.01776
293.2,9.77267,0.01719
293.3,9.776,0.01678
293.4,9.77917,0.01597
293.5,9.78254,0.01575
293.6,9.78606,0.01578
293.7,9.78926,0.01571
293.8,9.79255,0.0149
293.9,9.79607,0.01581
294,9.7992,0.01611
294.1,9.80261,0.01605
294.2,9.80618,0.01648
294.3,9.80946,0.01697
294.4,9.81252,0.01665
294.5,9.8161,0.01611
294.6,9.81929,0.01559
294.7,9.82255,0.01598
294.8,9.82592,0.01615
294.9,9.8294,0.01701
295,9.83246,0.01783
295.1,9.83597,0.01778
295.2,9.83927,0.01805
295.3,9.84269,0.01876
295.4,9.84595,0.01874
295.5,9.84944,0.01894
295.6,9.85279,0.01979
295.7,9.85599,0.01976
295.8,9.85931,0.01918
295.9,9.86279,0.01922
296,9.86598,0.01993
296.1,9.86915,0.0186
296.2,9.8727,0.01891
296.3,9.87587,0.01847
296.4,9.87924,0.01911
296.5,9.88272,0.01836
296.6,9.88601,0.01925
296.7,9.88914,0.01858
296.8,9.8928,0.01948
296.9,9.89608,0.01757
297,9.89933,0.0174
297.1,9.9027,0.01657
297.2,9.90606,0.01749
297.3,9.90919,0.01696
297.4,9.91258,0.01636
297.5,9.91597,0.0158
297.6,9.91932,0.01551
297.7,9.92258,0.01459
297.8,9.92594,0.01452
297.9,9.92931,0.01452
298,9.93256,0.01439
298.1,9.93599,0.0136
298.2,9.93958,0.01312
298.3,9.94272,0.01249
298.4,9.94588,0.01201
298.5,9.94943,0.01203
298.6,9.95262,0.0124
298.7,9.95589,0.01223
298.8,9.95937,0.01264
298.9,9.96266,0.01261
299,9.96579,0.01268
299.1,9.9694,0.01269
299.2,9.97262,0.01349
299.3,9.9759,0.01412
299.4,9.97937,0.01463
299.5,9.9828,0.01664
299.6,9.98596,0.01757
299.7,9.98932,0.01792
299.8,9.99272,0.018
299.9,9.99604,0.01762
300,9.99922,0.01742
300.024,10.00003,0.01816
